incident_id,offense_id,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT
2021642645,2021642645239900,2399,0,theft-other,larceny,11/11/2021 10:00:00 PM,,11/12/2021 11:59:00 AM,2222 LAWRENCE ST,3143852,1700183,-104.9883656,39.7546956,6,611,five-points,1,0,1
2022227594,2022227594240400,2404,0,theft-of-motor-vehicle,auto-theft,5/6/2022 8:40:00 PM,,5/7/2022 3:17:00 AM,28TH ST / LAWRENCE ST,3145616,1702036,-104.9820542,39.7597549,2,211,five-points,1,0,1
2022123847,2022123847131402,1314,2,weapon-fire-into-occ-bldg,aggravated-assault,3/12/2022 7:44:00 PM,,3/12/2022 7:44:00 PM,206 S KNOX CT,3131594,1684964,-105.0322412,39.7130979,4,411,barnum,1,0,4
202098309,202098309260900,2609,0,fraud-by-use-of-computer,white-collar-crime,2/13/2020 12:01:00 AM,2/14/2020 3:46:00 PM,2/14/2020 3:46:00 PM,6900 W GRANT RANCH BLVD,3119541,1650405,-105.0756575,39.6183868,4,423,marston,1,0,1
2017347278,2017347278521500,5215,0,bomb-threat,all-other-crimes,5/28/2017 8:45:00 PM,,5/28/2017 11:41:00 PM,1551 WEWATTA ST,3139690,1699279,-105.0031858,39.7522774,6,612,union-station,1,0,1
2019728568,2019728568239900,2399,0,theft-other,larceny,11/15/2019 12:00:00 PM,,11/15/2019 4:20:00 PM,1641 S JULIAN WAY,3131747,1675339,-105.0318737,39.6866729,4,421,mar-lee,1,0,1
2020639581,2020639581570700,5707,0,criminal-trespassing,all-other-crimes,10/28/2020 7:00:00 AM,,10/28/2020 7:21:00 AM,3190 W 14TH AVE,3132518,1694151,-105.0287875,39.738305,1,122,west-colfax,1,0,1
2017562394,2017562394351200,3512,0,drug-heroin-possess,drug-alcohol,8/23/2017 10:41:00 AM,,8/23/2017 12:59:00 PM,3900 BLOCK N PEORIA ST,3183569,1706591,-104.8469458,39.7715876,5,512,central-park,1,0,1
20176010965,20176010965230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,11/20/2017 3:15:00 AM,11/20/2017 3:20:00 AM,11/20/2017 8:47:00 PM,2480 S WOLFF ST,3127336,1670837,-105.0476263,39.6743752,4,421,harvey-park,1,0,1
20196007466,20196007466230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,8/4/2019 12:20:00 PM,8/4/2019 12:20:00 PM,8/4/2019 1:43:00 PM,701 S FRANKLIN ST,3148991,1681225,-104.9704813,39.7025714,3,312,washington-park,1,0,1
2021726507,2021726507531200,5312,0,disturbing-the-peace,public-disorder,12/29/2021 9:17:00 PM,,12/29/2021 10:32:00 PM,3050 W 49TH AVE,3133027,1711268,-105.0266605,39.7852867,1,111,regis,1,0,1
2019228569,2019228569131302,1313,2,assault-dv,other-crimes-against-persons,4/12/2019 4:15:00 PM,,4/12/2019 5:56:00 PM,891 14TH ST,3141746,1696494,-104.9959286,39.744601,6,611,cbd,1,0,1
20186012122,20186012122239900,2399,0,theft-other,larceny,11/27/2018 11:00:00 AM,12/13/2018 11:00:00 AM,12/13/2018 11:34:00 AM,8500 PENA BLVD,3231903,1736251,-104.6740448,39.851926,7,759,dia,1,0,1
2017564759,2017564759131500,1315,0,aggravated-assault,aggravated-assault,8/19/2017 4:00:00 AM,,8/24/2017 9:05:00 AM,E 16TH AVE / N MONACO ST,3165230,1695659,-104.9124372,39.7419214,2,222,south-park-hill,1,0,1
20216007812,20216007812230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,3/28/2021 10:00:00 PM,3/29/2021 7:00:00 AM,3/29/2021 9:15:00 AM,7891 E HAMPDEN CIR,3169871,1663209,-104.8967004,39.6527559,3,324,hampden-south,1,0,1
2019425835,2019425835131300,1313,0,assault-simple,other-crimes-against-persons,7/7/2019 10:52:00 PM,,7/7/2019 11:07:00 PM,3500 BLK MILWUAKEE / ST PAUL,3154034,1704319,-104.9520637,39.7658865,2,212,clayton,1,0,1
2017677987,2017677987239900,2399,0,theft-other,larceny,10/2/2017 3:00:00 PM,10/4/2017 9:00:00 AM,10/9/2017 12:18:00 PM,1201 LARIMER ST,3139956,1697085,-105.0022825,39.7462505,1,123,auraria,1,0,1
2018509367,2018509367240400,2404,0,theft-of-motor-vehicle,auto-theft,7/20/2018 8:00:00 PM,,7/27/2018 3:22:00 PM,4001 N FOX ST,3141889,1706462,-104.9952232,39.7719626,1,112,globeville,1,0,1
20226013733,20226013733239900,2399,1,theft-bicycle,larceny,7/20/2022 4:00:00 PM,7/20/2022 5:00:00 PM,7/20/2022 6:15:00 PM,1701 WYNKOOP ST,3140598,1699567,-104.9999509,39.7530543,6,612,union-station,1,0,1
2021180942,2021180942501600,5016,0,violation-of-restraining-order,all-other-crimes,3/30/2021 8:33:00 PM,,3/30/2021 9:12:00 PM,1630 S ACOMA ST,3143974,1675458,-104.9884269,39.6868186,3,313,overland,1,0,1
2019209490,2019209490230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,4/3/2019 5:00:00 AM,4/4/2019 12:00:00 PM,4/4/2019 1:10:00 PM,2100 BLK S FILLMORE ST,3153663,1672331,-104.9540672,39.6780795,3,314,university-park,1,0,1
20208005888,20208005888240400,2404,0,theft-of-motor-vehicle,auto-theft,12/26/2019 7:00:00 AM,,2/6/2020 10:21:00 AM,24050 E 78TH AVE,3223419,1730557,-104.7044378,39.8365037,7,759,dia,1,0,1
2020676964,2020676964230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,3/15/2020 3:15:00 PM,11/16/2020 5:40:00 PM,11/16/2020 7:55:00 PM,2815 W 8TH AVE,3134280,1690993,-105.0225812,39.7296104,1,122,sun-valley,1,0,1
2017199235,2017199235570700,5707,0,criminal-trespassing,all-other-crimes,3/27/2017 4:50:00 AM,,3/27/2017 5:46:00 AM,10148 31ST ST,2.5,2.5,-115.4640559,34.6382402,,999,,1,0,1
2022289099,2022289099230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,6/4/2021 8:00:00 AM,6/4/2021 4:00:00 PM,6/8/2022 11:29:00 AM,12928 E 46TH AVE,3185520,1710242,-104.8399109,39.7815713,5,521,montbello,1,0,1
2018687259,2018687259240400,2404,0,theft-of-motor-vehicle,auto-theft,10/3/2018 12:00:00 PM,10/6/2018 10:15:00 PM,10/6/2018 10:15:00 PM,4800 BLOCK N LEAF CT,3144213,1711175,-104.9868609,39.7848647,1,112,globeville,1,0,1
2022250561,2022250561131300,1313,0,assault-simple,other-crimes-against-persons,5/18/2022 11:46:00 PM,,5/19/2022 12:55:00 AM,16TH ST / WAZEE ST,3140580,1698898,-105.000028,39.751218,6,612,union-station,1,0,1
201744500,201744500299900,2999,0,criminal-mischief-other,public-disorder,1/20/2017 10:50:00 PM,,1/21/2017 1:43:00 AM,S SHERIDAN BLVD / W DARTMOUTH AVE,3125795,1664195,-105.0532168,39.6561621,4,423,bear-valley,1,0,1
201779347,201779347355000,3550,0,drug-poss-paraphernalia,drug-alcohol,2/4/2017 6:03:00 PM,,2/4/2017 6:39:00 PM,15000 BLK E ANDREWS DR,3192340,1707403,-104.815722,39.7736394,5,521,montbello,1,0,1
20176011826,20176011826239900,2399,0,theft-other,larceny,12/14/2017 5:40:00 PM,12/14/2017 6:30:00 PM,12/16/2017 1:56:00 PM,8500 PENA BLVD,3231903,1736251,-104.6740448,39.851926,7,759,dia,1,0,1
20215000637,20215000637239900,2399,0,theft-other,larceny,2/2/2021 6:00:00 AM,2/2/2021 9:00:00 PM,2/3/2021 2:30:00 PM,2300 BLK E VASSAR AVE,3152560,1669138,-104.9580535,39.6693321,3,314,university-park,1,0,1
2019106645,2019106645131302,1313,2,assault-dv,other-crimes-against-persons,2/16/2019 9:01:00 PM,,2/16/2019 10:44:00 PM,1429 W 35TH AVE,3139495,1704185,-105.003784,39.7657481,1,113,highland,1,0,1
2021710470,2021710470220200,2202,0,burglary-residence-by-force,burglary,12/19/2021 1:30:00 PM,,12/19/2021 3:29:00 PM,4970 E WARREN AVE,3160677,1671720,-104.9291622,39.6762838,3,323,goldsmith,1,0,1
20176010124,20176010124230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,9/1/2017 8:30:00 AM,9/1/2017 8:30:00 AM,10/26/2017 8:50:00 AM,740 N SHERMAN ST,3144991,1690488,-104.9845103,39.7280634,6,623,capitol-hill,1,0,1
2018821114,2018821114353200,3532,0,drug-cocaine-possess,drug-alcohol,12/5/2018 1:41:00 AM,,12/5/2018 3:46:00 AM,2000 BLK 20TH ST,3140922,1701295,-104.9987647,39.757793,6,612,union-station,1,0,1
2021598141,2021598141131300,1313,0,assault-simple,other-crimes-against-persons,10/19/2021 12:04:00 PM,,10/19/2021 1:23:00 PM,E CHERRY CREEK S DR / S COLORADO BLVD,3157348,1682547,-104.9407521,39.7060631,3,311,belcaro,1,0,1
2019344705,2019344705501600,5016,0,violation-of-restraining-order,all-other-crimes,6/2/2019 7:39:00 PM,,6/2/2019 9:01:00 PM,3507 N VINE ST,3151086,1704342,-104.9625498,39.765998,2,211,cole,1,0,1
20206011086,20206011086230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,8/21/2020 8:30:00 PM,8/24/2020 8:30:00 AM,8/24/2020 8:37:00 AM,11100 BLK E 28TH PL,3180408,1701382,-104.8583217,39.75735,5,512,central-park,1,0,1
2021369487,2021369487480300,4803,0,police-false-information,all-other-crimes,6/29/2021 3:28:00 PM,6/29/2021 3:28:00 PM,6/29/2021 5:49:00 PM,484 S ALCOTT ST,3135980,1683056,-105.0166873,39.707797,4,412,athmar-park,1,0,1
2020605333,2020605333131300,1313,0,assault-simple,other-crimes-against-persons,10/10/2020 1:50:00 AM,,10/10/2020 1:52:00 AM,5650 N ARGONNE ST,3205295,1716823,-104.7693651,39.7992212,5,522,dia,1,0,1
2018535888,2018535888299901,2999,1,criminal-mischief-mtr-veh,public-disorder,8/7/2018 10:00:00 AM,8/7/2018 10:15:00 AM,8/7/2018 10:29:00 AM,21ST ST / CURTIS ST,3143743,1699150,-104.988774,39.7518615,6,611,five-points,1,0,1
2021448541,2021448541230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,8/4/2021 6:00:00 PM,8/6/2021 12:46:00 PM,8/6/2021 12:46:00 PM,5554 N ESPANA CT,3208160,1715805,-104.7591987,39.796363,5,523,gateway-green-valley-ranch,1,0,1
20226006395,20226006395299900,2999,1,criminal-mischief-mtr-veh,public-disorder,4/9/2022 5:35:00 AM,4/10/2022 11:35:00 AM,4/10/2022 11:58:00 AM,2121 CHILDRENS MUSEUM DR,3135854,1697977,-105.0168531,39.7487599,1,123,jefferson-park,1,0,1
2022158197,2022158197239900,2399,0,theft-other,larceny,3/31/2022 3:00:00 PM,,3/31/2022 3:01:00 PM,1500 BLOCK N BROADWAY ST,3144181,1694997,-104.9872996,39.740454,6,621,north-capitol-hill,1,0,1
202143961,202143961240400,2404,0,theft-of-motor-vehicle,auto-theft,1/20/2021 8:00:00 PM,1/21/2021 2:00:00 PM,1/21/2021 2:06:00 PM,1859 28TH ST,3144201,1703697,-104.9870538,39.7643367,6,612,five-points,1,0,1
2018265179,2018265179280400,2804,0,outside-steal-recovered-veh,all-other-crimes,4/20/2018 6:00:00 PM,4/20/2018 7:30:00 PM,4/20/2018 8:43:00 PM,66 N SHERIDAN BLVD,3125804,1686609,-105.052793,39.7176938,4,411,barnum-west,1,0,1
20206006005,20206006005230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,5/22/2020 7:15:00 PM,5/22/2020 7:15:00 PM,5/22/2020 7:44:00 PM,6715 E UNION AVE,3166643,1654270,-104.9083711,39.6282743,3,324,southmoor-park,1,0,1
2017527142,2017527142739902,7399,2,public-order-crimes-other,all-other-crimes,8/8/2017 9:15:00 PM,,8/9/2017 7:54:00 PM,1027 N BROADWAY ST,3144045,1692153,-104.9878402,39.7326488,6,611,civic-center,1,0,1
20206001042,20206001042230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,1/28/2020 5:30:00 PM,1/28/2020 5:30:00 PM,1/28/2020 5:48:00 PM,2500 E 2ND AVE,3152997,1687255,-104.9561159,39.71906,3,311,cherry-creek,1,0,1
20186011300,20186011300230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,11/18/2018 1:00:00 AM,11/18/2018 4:00:00 AM,11/18/2018 10:26:00 AM,6762 N TOWER RD,3204934,1724055,-104.7704431,39.8190815,5,522,dia,1,0,1
20186003368,20186003368230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,4/8/2018 1:00:00 AM,4/8/2018 1:05:00 AM,4/11/2018 2:29:00 PM,5639 E MINNESOTA DR,3162995,1678376,-104.9207765,39.6945157,3,322,virginia-village,1,0,1
2017790880,2017790880131600,1316,0,threats-to-injure,public-disorder,11/25/2017 11:25:00 PM,,11/26/2017 12:14:00 AM,8600 BLOCK E COLFAX AVE,3172226,1694950,-104.8875769,39.7398482,2,223,east-colfax,1,0,1
2018561049,2018561049239900,2399,0,theft-other,larceny,8/17/2018 1:43:00 PM,,8/17/2018 1:43:00 PM,2300 BLK WALNUT ST,3143520,1701007,-104.98953,39.7569627,6,612,five-points,1,0,1
20226006287,20226006287230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,4/6/2022 4:40:00 PM,4/6/2022 4:55:00 PM,4/7/2022 2:52:00 PM,1975 19TH ST,3140865,1700990,-104.9989734,39.7569566,6,612,union-station,1,0,1
2017429952,2017429952131302,1313,2,assault-dv,other-crimes-against-persons,6/30/2017 11:00:00 PM,,7/1/2017 2:17:00 AM,5100 N ZUNI ST,3136384,1712890,-105.0146849,39.7896907,1,111,chaffee-park,1,0,1
2020292528,2020292528352200,3522,0,drug-opium-or-deriv-possess,drug-alcohol,5/12/2020 8:34:00 PM,,5/12/2020 9:38:00 PM,W 35TH AVE / N FEDERAL BLVD,3133465,1704102,-105.0252353,39.7656087,1,113,west-highland,1,0,1
2022507525,2022507525131600,1316,0,threats-to-injure,public-disorder,10/1/2022 7:40:00 PM,,10/1/2022 8:48:00 PM,7805 E 35TH AVE,3169222,1704538,-104.8980327,39.7662239,5,512,central-park,1,0,1
2022128788,2022128788357200,3572,0,drug-methampetamine-possess,drug-alcohol,3/15/2022 5:09:00 PM,,3/15/2022 8:29:00 PM,850 N GROVE ST,3133312,1691239,-105.0260182,39.7302996,1,122,villa-park,1,0,1
2021206607,2021206607131506,1315,6,agg-aslt-shoot,aggravated-assault,4/11/2021 11:24:00 PM,,4/11/2021 11:28:00 PM,815 N FEDERAL BLVD,3133453,1691053,-105.0255204,39.729787,1,122,villa-park,1,0,1
2022130441,2022130441359900,3599,0,drug-pcs-other-drug,drug-alcohol,3/16/2022 11:08:00 AM,,3/16/2022 12:29:00 PM,E COLFAX AVE / N YOSEMITE ST,3173048,1695068,-104.8846512,39.7401569,2,223,east-colfax,1,0,1
2019440727,2019440727131500,1315,0,aggravated-assault,aggravated-assault,7/14/2019 12:50:00 AM,,7/14/2019 3:20:00 AM,E EXPOSITION AVE / S FULTON ST,3177083,1681460,-104.8706386,39.7027247,3,321,windsor,1,0,1
20216015683,20216015683239900,2399,1,theft-bicycle,larceny,7/26/2021 10:43:00 AM,7/26/2021 12:39:00 PM,7/27/2021 6:28:00 AM,1416 PLATTE ST,3137893,1700399,-105.0095553,39.7553788,1,113,highland,1,0,1
2020587450,2020587450240400,2404,0,theft-of-motor-vehicle,auto-theft,9/30/2020 11:00:00 PM,9/30/2020 11:10:00 PM,10/1/2020 5:27:00 PM,200 S UNIVERSITY BLVD,3152329,1684704,-104.9585446,39.712068,3,311,belcaro,1,0,1
2017103443,2017103443230300,2303,0,theft-shoplift,larceny,2/14/2017 1:19:00 PM,2/14/2017 1:40:00 PM,2/14/2017 2:52:00 PM,7311 E 29TH DR,3167975,1702148,-104.9025244,39.7596856,5,512,central-park,1,0,1
2019335495,2019335495480300,4803,0,police-false-information,all-other-crimes,5/29/2019 5:15:00 PM,,5/29/2019 6:27:00 PM,1800 BLOCK E COLFAX AVE,3150272,1694774,-104.9656455,39.7397455,6,622,cheesman-park,1,0,1
2017259617,2017259617510400,5104,0,bribery,all-other-crimes,4/3/2017 7:47:00 PM,,4/21/2017 6:18:00 PM,1359 COURT PL,3142989,1695001,-104.9915381,39.7404834,6,611,cbd,1,0,1
20226008096,20226008096239900,2399,0,theft-other,larceny,5/3/2022 9:20:00 AM,5/3/2022 9:30:00 AM,5/3/2022 12:46:00 PM,2201 E ASBURY AVE,3151349,1673495,-104.9622637,39.6813128,3,313,university,1,0,1
2022300739,2022300739570700,5707,0,criminal-trespassing,all-other-crimes,6/14/2022 11:00:00 AM,,6/14/2022 3:11:00 PM,600 BLK N UMATILLA ST,0,0,-115.4640632,34.6382326,1,111,,1,0,1
2017779104,2017779104230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,11/12/2017 8:00:00 PM,11/19/2017 8:00:00 PM,11/20/2017 8:55:00 AM,4500 BLK E YALE AVE,3158848,1668586,-104.9357291,39.6677116,3,314,university-hills,1,0,1
2022357853,2022357853239905,2399,5,theft-stln-vehicle-trailer,auto-theft,7/12/2022 12:00:00 PM,7/13/2022 12:00:00 PM,7/14/2022 2:06:00 PM,E 22ND AVE / N JASMINE ST,3163436,1698326,-104.9187558,39.7492744,2,222,south-park-hill,1,0,1
2022448649,2022448649240400,2404,0,theft-of-motor-vehicle,auto-theft,8/31/2022 1:05:00 PM,,8/31/2022 1:05:00 PM,2410 S COLORADO BLVD,3157536,1670433,-104.9403492,39.6728043,3,314,university-hills,1,0,1
2021600995,2021600995131300,1313,0,assault-simple,other-crimes-against-persons,10/20/2021 9:30:00 PM,,10/20/2021 10:07:00 PM,500 WAZEE ST,3137335,1696467,-105.0116151,39.744593,1,123,auraria,1,0,1
2021301080,2021301080240400,2404,0,theft-of-motor-vehicle,auto-theft,5/28/2021 1:00:00 AM,5/28/2021 5:00:00 AM,5/28/2021 11:07:00 AM,800 BLK S KNOX CT,3131627,1680872,-105.0321988,39.701864,4,412,westwood,1,0,1
2021618931,2021618931240400,2404,0,theft-of-motor-vehicle,auto-theft,10/29/2021 1:00:00 AM,10/29/2021 11:00:00 AM,10/30/2021 6:17:00 PM,700 BLOCK N OGDEN ST,3147620,1690543,-104.9751625,39.7281731,6,623,capitol-hill,1,0,1
2017560128,2017560128240400,2404,0,theft-of-motor-vehicle,auto-theft,8/22/2017 11:30:00 AM,8/22/2017 12:00:00 PM,8/22/2017 12:37:00 PM,1800 BLOCK ARAPAHOE ST,3142601,1698368,-104.992851,39.7497324,6,611,cbd,1,0,1
20206000349,20206000349299900,2999,1,criminal-mischief-mtr-veh,public-disorder,1/10/2020 1:30:00 AM,1/10/2020 7:00:00 AM,1/10/2020 8:59:00 AM,200 BLK E 20TH AVE,3145145,1697564,-104.9838199,39.7474859,6,621,north-capitol-hill,1,0,1
202177359,202177359521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2/7/2021 8:17:00 PM,,2/7/2021 8:17:00 PM,4555 N TULSA CT,3185148,1710330,-104.8412322,39.7818202,5,521,montbello,1,0,1
2018641952,2018641952131500,1315,0,aggravated-assault,aggravated-assault,9/18/2018 5:45:00 PM,,9/18/2018 6:20:00 PM,600 BLK 16TH ST,3142930,1696439,-104.9917193,39.7444319,6,611,cbd,1,0,1
2018849487,2018849487131300,1313,0,assault-simple,other-crimes-against-persons,12/16/2018 2:00:00 PM,,12/17/2018 10:45:00 AM,1400 BLK N LOGAN ST,3145640,1694734,-104.9821169,39.7397093,6,623,capitol-hill,1,0,1
2018285309,2018285309351200,3512,0,drug-heroin-possess,drug-alcohol,4/29/2018 1:33:00 AM,,4/29/2018 1:33:00 AM,S BROADWAY ST / E MISSISSIPPI AVE,3144234,1679035,-104.9874314,39.6966343,3,313,overland,1,0,1
2021614719,2021614719131501,1315,1,aggravated-assault-dv,aggravated-assault,10/24/2021 8:00:00 PM,,10/28/2021 11:49:00 AM,6358 W KENYON AVE,3121876,1661869,-105.067175,39.6498287,4,423,bear-valley,1,0,1
2017146493,2017146493230300,2303,0,theft-shoplift,larceny,3/4/2017 10:02:00 AM,,3/4/2017 10:30:00 AM,8560 E 49TH PL,3171855,1712101,-104.8884856,39.786937,5,511,central-park,1,0,1
2018104803,2018104803531200,5312,0,disturbing-the-peace,public-disorder,2/13/2018 12:00:00 PM,,2/13/2018 12:33:00 PM,2100 BLK LARIMER ST,3143063,1699881,-104.9911778,39.7538787,6,612,five-points,1,0,1
2021681275,2021681275299900,2999,0,criminal-mischief-other,public-disorder,12/3/2021 9:00:00 AM,,12/3/2021 12:59:00 PM,1578 N HUMBOLDT ST,3149176,1695372,-104.9695303,39.7414047,6,622,city-park-west,1,0,1
20195003987,20195003987361200,3612,0,sex-off-fail-to-register,all-other-crimes,8/14/2019 12:00:00 PM,,10/2/2019 10:38:00 AM,5127 N CHANDLER WAY,3189819,1713044,-104.8245413,39.7891763,5,521,montbello,1,0,1
2018380740,2018380740357200,3572,0,drug-methampetamine-possess,drug-alcohol,6/6/2018 5:58:00 PM,,6/6/2018 6:05:00 PM,7930 E NORTHFIELD BLVD,3170025,1710878,-104.8950261,39.7836133,5,511,central-park,1,0,1
2019258366,2019258366280300,2803,0,stolen-property-buy-sell-rec,all-other-crimes,4/25/2019 5:40:00 PM,,4/25/2019 9:22:00 PM,1055 19TH ST,3143054,1698655,-104.9912342,39.7505133,6,611,cbd,1,0,1
2018579719,2018579719131300,1313,0,assault-simple,other-crimes-against-persons,8/24/2018 11:24:00 PM,,8/25/2018 1:17:00 AM,8268 E NORTHFIELD BLVD,3170585,1709387,-104.893069,39.7795101,5,511,central-park,1,0,1
20195001103,20195001103361200,3612,0,sex-off-fail-to-register,all-other-crimes,3/7/2019 4:00:00 PM,,3/20/2019 12:55:00 PM,1331 N CHEROKEE ST,3142778,1693787,-104.9923126,39.737154,6,611,civic-center,1,0,1
2019722794,2019722794220200,2202,0,burglary-residence-by-force,burglary,11/13/2019 9:10:00 AM,11/13/2019 9:15:00 AM,11/13/2019 11:50:00 AM,1520 N ELM ST,3160427,1695149,-104.9295277,39.7406054,2,222,south-park-hill,1,0,1
2021289316,2021289316131502,1315,2,menacing-felony-w-weap,aggravated-assault,5/22/2021 6:28:00 PM,,5/22/2021 8:37:00 PM,4332 N DENMARK CT,3189235,1707845,-104.8267565,39.7749164,5,521,montbello,1,0,1
2017403826,2017403826410400,4104,0,liquor-possession,drug-alcohol,6/20/2017 4:15:00 PM,,6/21/2017 3:50:00 AM,E COLFAX AVE / N DOWNING ST,3148176,1694866,-104.9730966,39.7400317,6,622,capitol-hill,1,0,1
2021405553,2021405553240400,2404,0,theft-of-motor-vehicle,auto-theft,7/6/2021 12:00:00 AM,7/6/2021 11:59:00 PM,7/16/2021 3:06:00 PM,550 E COLFAX AVE,3146111,1694826,-104.9804403,39.7399545,6,623,capitol-hill,1,0,1
202140756,202140756240400,2404,0,theft-of-motor-vehicle,auto-theft,1/21/2021 6:20:00 AM,1/21/2021 6:20:00 AM,1/21/2021 8:48:00 AM,700 BLK W 2ND AVE,3141402,1687256,-104.9973337,39.7192461,3,311,baker,1,0,1
2022513779,2022513779220300,2203,0,burglary-business-by-force,burglary,10/4/2022 5:00:00 PM,10/5/2022 6:00:00 AM,10/5/2022 11:42:00 AM,2752 WELTON ST,3147055,1700462,-104.9769682,39.7554114,2,211,five-points,1,0,1
2018750933,2018750933299900,2999,0,criminal-mischief-other,public-disorder,11/3/2018 12:15:00 AM,11/3/2018 12:30:00 AM,11/3/2018 1:40:00 AM,4888 W COLFAX AVE,3126691,1694779,-105.0494959,39.7401101,1,122,west-colfax,1,0,1
2019674169,2019674169239900,2399,0,theft-other,larceny,10/21/2019 11:00:00 AM,10/21/2019 12:00:00 PM,10/21/2019 4:38:00 PM,49 W 1ST AVE,3143952,1686972,-104.9882747,39.7184274,3,311,baker,1,0,1
2017313177,2017313177501601,5016,1,violation-of-court-order,all-other-crimes,5/14/2017 12:49:00 AM,,5/14/2017 2:29:00 AM,5225 N ADAMS ST,3154775,1713509,-104.9492297,39.791102,2,212,elyria-swansea,1,0,1
2019278550,2019278550240400,2404,0,theft-of-motor-vehicle,auto-theft,5/1/2019 9:00:00 PM,5/2/2019 4:00:00 PM,5/4/2019 10:57:00 AM,2515 N CHERRY ST,3159079,1699750,-104.93421910000001,39.753259,2,222,north-park-hill,1,0,1
2018211223,2018211223131302,1313,2,assault-dv,other-crimes-against-persons,3/30/2018 4:00:00 PM,,3/30/2018 4:09:00 PM,2259 N MEADE ST,3130440,1698794,-105.0360921,39.7510802,1,121,sloan-lake,1,0,1
2018677612,2018677612131300,1313,0,assault-simple,other-crimes-against-persons,10/2/2018 11:15:00 PM,,10/3/2018 3:05:00 AM,5215 N ANDES ST,3204663,1714009,-104.7716945,39.7915105,5,523,gateway-green-valley-ranch,1,0,1
2021356522,2021356522220500,2205,0,burglary-business-no-force,burglary,6/7/2021 2:45:00 PM,6/23/2021 2:45:00 PM,6/23/2021 2:45:00 PM,1229 S BROADWAY ST,3144174,1678155,-104.9876623,39.6942194,3,313,overland,1,0,1
2018776956,2018776956230300,2303,0,theft-shoplift,larceny,11/14/2018 2:17:00 PM,,11/14/2018 4:15:00 PM,3030 E 1ST AVE,3154133,1686733,-104.9520889,39.7176083,3,311,cherry-creek,1,0,1
2018251406,2018251406531200,5312,0,disturbing-the-peace,public-disorder,4/15/2018 12:11:00 PM,,4/15/2018 12:11:00 PM,1698 S MABRY WAY,3130861,1674929,-105.0350292,39.6855599,4,421,mar-lee,1,0,1
2018813681,2018813681131302,1313,2,assault-dv,other-crimes-against-persons,11/29/2018 11:00:00 AM,,12/1/2018 6:31:00 PM,590 N LOGAN ST,3145687,1689513,-104.9820557,39.725376,3,311,speer,1,0,1
2021305768,2021305768220400,2204,0,burglary-residence-no-force,burglary,5/30/2021 8:30:00 AM,5/30/2021 9:30:00 AM,5/30/2021 11:45:00 AM,2928 N MILWAUKEE ST,3154062,1701779,-104.9520186,39.7589134,2,213,skyland,1,0,1
2022436372,2022436372240400,2404,0,theft-of-motor-vehicle,auto-theft,8/24/2022 5:00:00 PM,8/25/2022 7:55:00 AM,8/25/2022 8:25:00 AM,5300 E CHERRY CREEK S DR,3161140,1679433,-104.9273446,39.6974497,3,322,washington-virginia-vale,1,0,1
2022123338,2022123338299901,2999,1,criminal-mischief-mtr-veh,public-disorder,3/11/2022 11:00:00 PM,3/12/2022 9:00:00 AM,3/12/2022 2:09:00 PM,800 BLK S VALLEJO ST,3137039,1680954,-105.0129634,39.702011,4,412,athmar-park,1,0,1
20216017427,20216017427230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,8/19/2021 11:00:00 PM,8/20/2021 6:00:00 AM,8/20/2021 9:12:00 AM,966 S GILPIN ST,3149914,1679917,-104.9672283,39.6989659,3,312,washington-park,1,0,1
2018604610,2018604610240400,2404,0,theft-of-motor-vehicle,auto-theft,8/30/2018 6:00:00 PM,9/4/2018 7:45:00 AM,9/4/2018 8:42:00 AM,2800 BLK N NIAGARA ST,3165637,1701495,-104.9108553,39.7579349,2,221,north-park-hill,1,0,1
2021517914,2021517914299901,2999,1,criminal-mischief-mtr-veh,public-disorder,9/8/2021 12:43:00 PM,9/8/2021 12:43:00 PM,9/8/2021 1:20:00 PM,900 BLOCK E COLFAX AVE,3147265,1694803,-104.9763373,39.7398732,6,623,capitol-hill,1,0,1
